chromosome	start	end	region_name
chr6	87590134	87590136	chr6_87590134_87590136_predictions
chr6	87702232	87702234	chr6_87702232_87702234_predictions
chr6	88047840	88047842	chr6_88047840_88047842_predictions
chr6	88166346	88166348	chr6_88166346_88166348_predictions
chr6	88963617	88963619	chr6_88963617_88963619_predictions
chr6	89080750	89080752	chr6_89080750_89080752_predictions
chr6	89118070	89118072	chr6_89118070_89118072_predictions
chr6	89146054	89146056	chr6_89146054_89146056_predictions
chr6	89217357	89217359	chr6_89217357_89217359_predictions
chr6	89315298	89315300	chr6_89315298_89315300_predictions
chr6	89352721	89352723	chr6_89352721_89352723_predictions
chr6	89412272	89412274	chr6_89412272_89412274_predictions
chr6	89433151	89433153	chr6_89433151_89433153_predictions
chr6	89638746	89638748	chr6_89638746_89638748_predictions
chr6	89819793	89819795	chr6_89819793_89819795_predictions
chr6	89829938	89829940	chr6_89829938_89829940_predictions
chr6	89894468	89894470	chr6_89894468_89894470_predictions
chr6	90296842	90296844	chr6_90296842_90296844_predictions
chr6	90587071	90587073	chr6_90587071_90587073_predictions
chr6	93419558	93419560	chr6_93419558_93419560_predictions
chr6	95577534	95577536	chr6_95577534_95577536_predictions
chr6	96015973	96015975	chr6_96015973_96015975_predictions
chr6	96521805	96521807	chr6_96521805_96521807_predictions
chr6	96563127	96563129	chr6_96563127_96563129_predictions
chr6	96837476	96837478	chr6_96837476_96837478_predictions
chr6	96897890	96897892	chr6_96897890_96897892_predictions
chr6	96924727	96924729	chr6_96924727_96924729_predictions
chr6	97283215	97283217	chr6_97283215_97283217_predictions
chr6	98834573	98834575	chr6_98834573_98834575_predictions
chr6	98947945	98947947	chr6_98947945_98947947_predictions
chr6	99349673	99349675	chr6_99349673_99349675_predictions
chr6	99394194	99394196	chr6_99394194_99394196_predictions
chr6	99425307	99425309	chr6_99425307_99425309_predictions
chr6	99515422	99515424	chr6_99515422_99515424_predictions
chr6	99521048	99521050	chr6_99521048_99521050_predictions
chr6	99568659	99568661	chr6_99568659_99568661_predictions
chr6	99606832	99606834	chr6_99606832_99606834_predictions
chr6	99994222	99994224	chr6_99994222_99994224_predictions
chr7	100015595	100015597	chr7_100015595_100015597_predictions
chr7	100049773	100049775	chr7_100049773_100049775_predictions
chr7	100081722	100081724	chr7_100081722_100081724_predictions
chr7	100088968	100088970	chr7_100088968_100088970_predictions
chr7	100101396	100101398	chr7_100101396_100101398_predictions
chr7	100101642	100101644	chr7_100101642_100101644_predictions
chr7	100119357	100119359	chr7_100119357_100119359_predictions
chr7	100119633	100119635	chr7_100119633_100119635_predictions
chr7	100126966	100126968	chr7_100126966_100126968_predictions
chr7	100148917	100148919	chr7_100148917_100148919_predictions
chr7	100158722	100158724	chr7_100158722_100158724_predictions
chr7	100168616	100168618	chr7_100168616_100168618_predictions
chr7	100177380	100177382	chr7_100177380_100177382_predictions
chr7	100177917	100177919	chr7_100177917_100177919_predictions
chr7	100219948	100219950	chr7_100219948_100219950_predictions
chr7	100307701	100307703	chr7_100307701_100307703_predictions
chr7	100358116	100358118	chr7_100358116_100358118_predictions
chr7	100373486	100373488	chr7_100373486_100373488_predictions
chr7	100397630	100397632	chr7_100397630_100397632_predictions
chr7	100428702	100428704	chr7_100428702_100428704_predictions
chr7	100429830	100429832	chr7_100429830_100429832_predictions
chr7	100436496	100436498	chr7_100436496_100436498_predictions
chr7	100464259	100464261	chr7_100464259_100464261_predictions
chr7	100478169	100478171	chr7_100478169_100478171_predictions
chr7	100479213	100479215	chr7_100479213_100479215_predictions
chr7	100483926	100483928	chr7_100483926_100483928_predictions
chr7	100539202	100539204	chr7_100539202_100539204_predictions
chr7	100573899	100573901	chr7_100573899_100573901_predictions
chr7	100586128	100586130	chr7_100586128_100586130_predictions
chr7	100586327	100586329	chr7_100586327_100586329_predictions
chr7	100602362	100602364	chr7_100602362_100602364_predictions
chr7	100612539	100612541	chr7_100612539_100612541_predictions
chr7	100641551	100641553	chr7_100641551_100641553_predictions
chr7	100656447	100656449	chr7_100656447_100656449_predictions
chr7	100673739	100673741	chr7_100673739_100673741_predictions
chr7	100694249	100694251	chr7_100694249_100694251_predictions
chr7	100706120	100706122	chr7_100706120_100706122_predictions
chr7	100720467	100720469	chr7_100720467_100720469_predictions
chr7	100733594	100733596	chr7_100733594_100733596_predictions
chr7	100827522	100827524	chr7_100827522_100827524_predictions
chr7	100852712	100852714	chr7_100852712_100852714_predictions
chr7	100867386	100867388	chr7_100867386_100867388_predictions
chr7	100875102	100875104	chr7_100875102_100875104_predictions
chr7	100889714	100889716	chr7_100889714_100889716_predictions
chr7	100895887	100895889	chr7_100895887_100895889_predictions
chr7	100949533	100949535	chr7_100949533_100949535_predictions
chr7	100969564	100969566	chr7_100969564_100969566_predictions
chr7	101020080	101020082	chr7_101020080_101020082_predictions
chr7	101085480	101085482	chr7_101085480_101085482_predictions
chr7	101127103	101127105	chr7_101127103_101127105_predictions
chr7	101154475	101154477	chr7_101154475_101154477_predictions
chr7	101165568	101165570	chr7_101165568_101165570_predictions
chr7	101180292	101180294	chr7_101180292_101180294_predictions
chr7	101201035	101201037	chr7_101201035_101201037_predictions
chr7	101217580	101217582	chr7_101217580_101217582_predictions
chr7	101218164	101218166	chr7_101218164_101218166_predictions
chr7	101237801	101237803	chr7_101237801_101237803_predictions
chr7	101245080	101245082	chr7_101245080_101245082_predictions
chr7	101321811	101321813	chr7_101321811_101321813_predictions
chr7	101362874	101362876	chr7_101362874_101362876_predictions
chr7	101629295	101629297	chr7_101629295_101629297_predictions
chr7	101817625	101817627	chr7_101817625_101817627_predictions
chr7	102286867	102286869	chr7_102286867_102286869_predictions
chr7	102356443	102356445	chr7_102356443_102356445_predictions
chr7	102396362	102396364	chr7_102396362_102396364_predictions
chr7	102433574	102433576	chr7_102433574_102433576_predictions
chr7	102464862	102464864	chr7_102464862_102464864_predictions
chr7	102464983	102464985	chr7_102464983_102464985_predictions
chr7	102478921	102478923	chr7_102478921_102478923_predictions
chr7	102517776	102517778	chr7_102517776_102517778_predictions
chr7	102543695	102543697	chr7_102543695_102543697_predictions
chr7	102551225	102551227	chr7_102551225_102551227_predictions
chr7	102572582	102572584	chr7_102572582_102572584_predictions
chr7	102572652	102572654	chr7_102572652_102572654_predictions
chr7	102592443	102592445	chr7_102592443_102592445_predictions
chr7	102616755	102616757	chr7_102616755_102616757_predictions
chr7	102642790	102642792	chr7_102642790_102642792_predictions
chr7	102650318	102650320	chr7_102650318_102650320_predictions
chr7	102671662	102671664	chr7_102671662_102671664_predictions
chr7	102748998	102749000	chr7_102748998_102749000_predictions
chr7	102912999	102913001	chr7_102912999_102913001_predictions
chr7	103074795	103074797	chr7_103074795_103074797_predictions
chr7	103075139	103075141	chr7_103075139_103075141_predictions
chr7	103149098	103149100	chr7_103149098_103149100_predictions
chr7	103297434	103297436	chr7_103297434_103297436_predictions
chr7	103344766	103344768	chr7_103344766_103344768_predictions
chr7	103347642	103347644	chr7_103347642_103347644_predictions
chr7	103446206	103446208	chr7_103446206_103446208_predictions
chr7	103989657	103989659	chr7_103989657_103989659_predictions
chr7	104208012	104208014	chr7_104208012_104208014_predictions
chr7	104328602	104328604	chr7_104328602_104328604_predictions
chr7	1044545	1044547	chr7_1044545_1044547_predictions
chr7	105014204	105014206	chr7_105014204_105014206_predictions
chr7	105040847	105040849	chr7_105040847_105040849_predictions
chr7	105040857	105040859	chr7_105040857_105040859_predictions
chr7	105388920	105388922	chr7_105388920_105388922_predictions
chr7	105522270	105522272	chr7_105522270_105522272_predictions
chr7	105532200	105532202	chr7_105532200_105532202_predictions
chr7	105581492	105581494	chr7_105581492_105581494_predictions
chr7	105876598	105876600	chr7_105876598_105876600_predictions
chr7	105963263	105963265	chr7_105963263_105963265_predictions
chr7	106112311	106112313	chr7_106112311_106112313_predictions
chr7	106284982	106284984	chr7_106284982_106284984_predictions
chr7	106661157	106661159	chr7_106661157_106661159_predictions
chr7	106865281	106865283	chr7_106865281_106865283_predictions
chr7	107044704	107044706	chr7_107044704_107044706_predictions
chr7	107169002	107169004	chr7_107169002_107169004_predictions
chr7	107470056	107470058	chr7_107470056_107470058_predictions
chr7	107563919	107563921	chr7_107563919_107563921_predictions
chr7	107563970	107563972	chr7_107563970_107563972_predictions
chr7	107580245	107580247	chr7_107580245_107580247_predictions
chr7	107660827	107660829	chr7_107660827_107660829_predictions
chr7	107744141	107744143	chr7_107744141_107744143_predictions
chr7	107803222	107803224	chr7_107803222_107803224_predictions
chr7	107891182	107891184	chr7_107891182_107891184_predictions
chr7	108003160	108003162	chr7_108003160_108003162_predictions
chr7	108130360	108130362	chr7_108130360_108130362_predictions
chr7	108456435	108456437	chr7_108456435_108456437_predictions
chr7	108526134	108526136	chr7_108526134_108526136_predictions
chr7	108569705	108569707	chr7_108569705_108569707_predictions
chr7	108569873	108569875	chr7_108569873_108569875_predictions
chr7	1088112	1088114	chr7_1088112_1088114_predictions
chr7	10940152	10940154	chr7_10940152_10940154_predictions
chr7	10973871	10973873	chr7_10973871_10973873_predictions
chr7	111091126	111091128	chr7_111091126_111091128_predictions
chr7	111562491	111562493	chr7_111562491_111562493_predictions
chr7	112206398	112206400	chr7_112206398_112206400_predictions
chr7	112206694	112206696	chr7_112206694_112206696_predictions
chr7	112450459	112450461	chr7_112450459_112450461_predictions
chr7	112450486	112450488	chr7_112450486_112450488_predictions
chr7	112480990	112480992	chr7_112480990_112480992_predictions
chr7	112790392	112790394	chr7_112790392_112790394_predictions
chr7	112939874	112939876	chr7_112939874_112939876_predictions
chr7	113086826	113086828	chr7_113086826_113086828_predictions
chr7	113118553	113118555	chr7_113118553_113118555_predictions
chr7	1138246	1138248	chr7_1138246_1138248_predictions
chr7	113919008	113919010	chr7_113919008_113919010_predictions
chr7	114414814	114414816	chr7_114414814_114414816_predictions
chr7	114922093	114922095	chr7_114922093_114922095_predictions
chr7	1160195	1160197	chr7_1160195_1160197_predictions
chr7	116030762	116030764	chr7_116030762_116030764_predictions
chr7	116210538	116210540	chr7_116210538_116210540_predictions
chr7	116499737	116499739	chr7_116499737_116499739_predictions
chr7	116525035	116525037	chr7_116525035_116525037_predictions
chr7	116672195	116672197	chr7_116672195_116672197_predictions
chr7	116862586	116862588	chr7_116862586_116862588_predictions
chr7	116953500	116953502	chr7_116953500_116953502_predictions
chr7	116954390	116954392	chr7_116954390_116954392_predictions
chr7	117323057	117323059	chr7_117323057_117323059_predictions
chr7	117427492	117427494	chr7_117427492_117427494_predictions
chr7	117480024	117480026	chr7_117480024_117480026_predictions
chr7	117873440	117873442	chr7_117873440_117873442_predictions
chr7	118184163	118184165	chr7_118184163_118184165_predictions
chr7	118224703	118224705	chr7_118224703_118224705_predictions
chr7	11832197	11832199	chr7_11832197_11832199_predictions
chr7	120273174	120273176	chr7_120273174_120273176_predictions
chr7	120858143	120858145	chr7_120858143_120858145_predictions
chr7	120950776	120950778	chr7_120950776_120950778_predictions
chr7	120988710	120988712	chr7_120988710_120988712_predictions
chr7	121328999	121329001	chr7_121328999_121329001_predictions
chr7	121396307	121396309	chr7_121396307_121396309_predictions
chr7	121873160	121873162	chr7_121873160_121873162_predictions
chr7	12211293	12211295	chr7_12211293_12211295_predictions
chr7	122144248	122144250	chr7_122144248_122144250_predictions
chr7	122304749	122304751	chr7_122304749_122304751_predictions
chr7	122699116	122699118	chr7_122699116_122699118_predictions
chr7	122702921	122702923	chr7_122702921_122702923_predictions
chr7	122886459	122886461	chr7_122886459_122886461_predictions
chr7	122995699	122995701	chr7_122995699_122995701_predictions
chr7	123199968	123199970	chr7_123199968_123199970_predictions
chr7	1232871	1232873	chr7_1232871_1232873_predictions
chr7	123534594	123534596	chr7_123534594_123534596_predictions
chr7	123557817	123557819	chr7_123557817_123557819_predictions
chr7	123601820	123601822	chr7_123601820_123601822_predictions
chr7	123655865	123655867	chr7_123655865_123655867_predictions
chr7	123749002	123749004	chr7_123749002_123749004_predictions
chr7	123845168	123845170	chr7_123845168_123845170_predictions
chr7	123925240	123925242	chr7_123925240_123925242_predictions
chr7	124033066	124033068	chr7_124033066_124033068_predictions
chr7	12403864	12403866	chr7_12403864_12403866_predictions
chr7	124476370	124476372	chr7_124476370_124476372_predictions
chr7	124765791	124765793	chr7_124765791_124765793_predictions
chr7	124929824	124929826	chr7_124929824_124929826_predictions
chr7	12504440	12504442	chr7_12504440_12504442_predictions
chr7	12570719	12570721	chr7_12570719_12570721_predictions
chr7	12687632	12687634	chr7_12687632_12687634_predictions
chr7	127252940	127252942	chr7_127252940_127252942_predictions
chr7	127392707	127392709	chr7_127392707_127392709_predictions
chr7	127585595	127585597	chr7_127585595_127585597_predictions
chr7	127588410	127588412	chr7_127588410_127588412_predictions
chr7	127593735	127593737	chr7_127593735_127593737_predictions
chr7	127618141	127618143	chr7_127618141_127618143_predictions
chr7	127652193	127652195	chr7_127652193_127652195_predictions
chr7	128031436	128031438	chr7_128031436_128031438_predictions
chr7	128241277	128241279	chr7_128241277_128241279_predictions
chr7	128343907	128343909	chr7_128343907_128343909_predictions
chr7	128361689	128361691	chr7_128361689_128361691_predictions
chr7	128409981	128409983	chr7_128409981_128409983_predictions
chr7	128455877	128455879	chr7_128455877_128455879_predictions
chr7	128476747	128476749	chr7_128476747_128476749_predictions
chr7	128672291	128672293	chr7_128672291_128672293_predictions
chr7	128715390	128715392	chr7_128715390_128715392_predictions
chr7	128739358	128739360	chr7_128739358_128739360_predictions
chr7	128775793	128775795	chr7_128775793_128775795_predictions
chr7	128791967	128791969	chr7_128791967_128791969_predictions
chr7	128830405	128830407	chr7_128830405_128830407_predictions
chr7	128862855	128862857	chr7_128862855_128862857_predictions
chr7	128866329	128866331	chr7_128866329_128866331_predictions
chr7	128910708	128910710	chr7_128910708_128910710_predictions
chr7	128937926	128937928	chr7_128937926_128937928_predictions
chr7	129055110	129055112	chr7_129055110_129055112_predictions
chr7	129144706	129144708	chr7_129144706_129144708_predictions
chr7	129188632	129188634	chr7_129188632_129188634_predictions
chr7	129225029	129225031	chr7_129225029_129225031_predictions
chr7	129434431	129434433	chr7_129434431_129434433_predictions
chr7	129502530	129502532	chr7_129502530_129502532_predictions
chr7	129611719	129611721	chr7_129611719_129611721_predictions
chr7	129952959	129952961	chr7_129952959_129952961_predictions
chr7	130051373	130051375	chr7_130051373_130051375_predictions
chr7	130070533	130070535	chr7_130070533_130070535_predictions
chr7	130205405	130205407	chr7_130205405_130205407_predictions
chr7	130207859	130207861	chr7_130207859_130207861_predictions
chr7	130266862	130266864	chr7_130266862_130266864_predictions
chr7	130293160	130293162	chr7_130293160_130293162_predictions
chr7	130344815	130344817	chr7_130344815_130344817_predictions
chr7	130380493	130380495	chr7_130380493_130380495_predictions
chr7	130441015	130441017	chr7_130441015_130441017_predictions
chr7	130492084	130492086	chr7_130492084_130492086_predictions
